,index,year,وجه نقد,حساب دریافتنی,سرمایه گذاری کوتاه مدت,موجودی کالا,دارایی جاری,سرمایه گذاری بلند مدت,دارایی ثابت,دارایی نامشهود,دارایی,حساب پرداختنی,بدهی جاری,بدهی,سرمایه,سود انباشته,حقوق صاحبان سهام,season,stock,target
171,9,1395.0,127590.0,0.0,310573.0,1179811.0,4677361.0,103671.0,954644.0,0.0,5931463.0,0.0,4369904.0,4557749.0,1250000.0,264804.0,1373714.0,3,شنفت,14073782708315535
172,10,1396.0,347263.0,0.0,5566.0,1368241.0,5883352.0,103671.0,1023016.0,5691.0,7086019.0,0.0,5185187.0,5411068.0,1250000.0,291041.0,1674951.0,3,شنفت,14073782708315535
173,1,1387.0,,,,,,,,,,,,,,,,6,شنفت,14073782708315535
174,2,1388.0,28396.0,239777.0,0.0,425222.0,833291.0,21883.0,1190613.0,2755.0,2095152.0,230423.0,1607780.0,1755069.0,250000.0,56173.0,340083.0,6,شنفت,14073782708315535
175,3,1389.0,70261.0,476294.0,0.0,424536.0,1156466.0,23835.0,1229644.0,2632.0,2447065.0,651697.0,1942017.0,2059691.0,250000.0,103464.0,387374.0,6,شنفت,14073782708315535
176,4,1390.0,100019.0,563505.0,0.0,479572.0,1421515.0,23866.0,1163101.0,2711.0,2647204.0,97050.0,2054393.0,2177420.0,250000.0,185874.0,469784.0,6,شنفت,14073782708315535
177,5,1391.0,72596.0,492820.0,0.0,653912.0,1513607.0,23865.0,1110709.0,2719.0,2658673.0,40039.0,1953277.0,2095170.0,250000.0,279593.0,563503.0,6,شنفت,14073782708315535
178,6,1392.0,446140.0,721595.0,352184.0,1385601.0,3356690.0,73866.0,1074598.0,2721.0,4619882.0,61797.0,2261586.0,3468790.0,250000.0,867182.0,1151092.0,6,شنفت,14073782708315535
179,7,1393.0,348367.0,1147615.0,57513.0,1432503.0,3558808.0,113865.0,1056473.0,2728.0,4838914.0,143373.0,2265215.0,3470649.0,750000.0,843600.0,1368265.0,6,شنفت,14073782708315535
180,8,1394.0,725907.0,2030150.0,7513.0,1175847.0,4747717.0,103665.0,971002.0,0.0,5937154.0,157402.0,3021587.0,4273291.0,1000000.0,829953.0,1663863.0,6,شنفت,14073782708315535
181,9,1395.0,770493.0,0.0,147665.0,1169359.0,5117942.0,3671.0,1029886.0,6662.0,6200234.0,0.0,4423799.0,4624284.0,1250000.0,467040.0,1575950.0,6,شنفت,14073782708315535
182,10,1396.0,599925.0,0.0,7750.0,1734171.0,5237692.0,103671.0,1043505.0,6083.0,6416102.0,0.0,4245986.0,4495090.0,1250000.0,537102.0,1921012.0,6,شنفت,14073782708315535
183,1,1387.0,,,,,,,,,,,,,,,,9,شنفت,14073782708315535
184,2,1388.0,38203.0,228580.0,0.0,427665.0,828460.0,21883.0,1197042.0,2670.0,2093099.0,272560.0,1673808.0,1797834.0,250000.0,11355.0,295265.0,9,شنفت,14073782708315535
185,3,1389.0,124284.0,467872.0,0.0,394473.0,1413508.0,18133.0,1218564.0,2637.0,2694659.0,741213.0,2152203.0,2260531.0,250000.0,150218.0,434128.0,9,شنفت,14073782708315535
186,4,1390.0,123551.0,585177.0,18934.0,450319.0,1503134.0,23866.0,1163295.0,0.0,2697612.0,113247.0,2060758.0,2179677.0,250000.0,234025.0,517935.0,9,شنفت,14073782708315535
187,5,1391.0,212958.0,372449.0,0.0,630133.0,1601925.0,23866.0,1093981.0,9267.0,2736896.0,55079.0,1962438.0,2090933.0,250000.0,362053.0,645963.0,9,شنفت,14073782708315535
188,6,1392.0,497049.0,828893.0,802184.0,1159481.0,3902390.0,23865.0,1066796.0,0.0,5000743.0,13334.0,2414502.0,3698982.0,250000.0,1017851.0,1301761.0,9,شنفت,14073782708315535
189,7,1393.0,848236.0,1573642.0,7513.0,1504237.0,4335331.0,113865.0,1037864.0,2729.0,5596829.0,78783.0,2689636.0,3881630.0,250000.0,1190534.0,1715199.0,9,شنفت,14073782708315535
190,8,1394.0,606142.0,2302088.0,7513.0,1065697.0,4684781.0,103665.0,946906.0,0.0,5855687.0,239516.0,2735103.0,3971283.0,1000000.0,1050494.0,1884404.0,9,شنفت,14073782708315535
191,9,1395.0,458137.0,0.0,354131.0,1235857.0,5530746.0,103670.0,1025085.0,6665.0,6713392.0,0.0,4682378.0,4893716.0,1250000.0,710766.0,1819676.0,9,شنفت,14073782708315535
192,10,1396.0,,,,,,,,,,,,,,,,9,شنفت,14073782708315535
193,1,1386.0,,,,,,,,,,,,,,,,12,شنفت,14073782708315535
194,2,1387.0,65073.0,266467.0,0.0,366490.0,815561.0,21883.0,1165562.0,2734.0,2057321.0,163611.0,1487152.0,1611207.0,250000.0,162204.0,446114.0,12,شنفت,14073782708315535
195,3,1388.0,116123.0,367973.0,0.0,363377.0,958379.0,21883.0,1229067.0,2670.0,2256431.0,389133.0,1793852.0,1934263.0,250000.0,38258.0,322168.0,12,شنفت,14073782708315535
196,4,1389.0,42951.0,506717.0,0.0,356077.0,1096417.0,13838.0,1205970.0,2637.0,2337572.0,143089.0,1749518.0,1892537.0,250000.0,161125.0,445035.0,12,شنفت,14073782708315535
197,4,1390.0,,,,,,,,,,,,,,,,3,افرا,52792903131341205
198,5,1390.0,78150.0,563227.0,20000.0,516981.0,1429343.0,23866.0,1126587.0,2714.0,2590156.0,39271.0,1953961.0,2077135.0,250000.0,229111.0,513021.0,12,شنفت,14073782708315535
199,6,1391.0,281845.0,397872.0,2184.0,710945.0,1695481.0,23865.0,1099756.0,2719.0,2829678.0,38554.0,1931076.0,2065464.0,250000.0,480304.0,764214.0,12,شنفت,14073782708315535
200,7,1392.0,769541.0,1053347.0,500184.0,1076387.0,3984667.0,113865.0,1070229.0,2729.0,5278530.0,81074.0,2546908.0,3769539.0,250000.0,1225081.0,1508991.0,12,شنفت,14073782708315535
201,8,1393.0,914166.0,1816749.0,7513.0,991025.0,4386985.0,103665.0,1007405.0,0.0,5613682.0,124148.0,2428326.0,3632541.0,1000000.0,1197231.0,1981141.0,12,شنفت,14073782708315535
202,9,1394.0,347367.0,0.0,7513.0,1030745.0,4322538.0,103671.0,974826.0,6932.0,5574138.0,0.0,2160879.0,3406515.0,1000000.0,1058713.0,2167623.0,12,شنفت,14073782708315535
203,10,1395.0,935000.0,0.0,12750.0,1193767.0,6048300.0,103671.0,1056589.0,6859.0,7238524.0,0.0,4677330.0,4900528.0,1250000.0,954086.0,2337996.0,12,شنفت,14073782708315535
204,1,1387.0,,,,,,,,,,,,,,,,3,ودانا,66424163876658304
205,2,1388.0,,,,,,,,,,,,,,,,3,ودانا,66424163876658304
206,3,1389.0,,,,,,,,,,,,,,,,3,ودانا,66424163876658304
207,4,1390.0,,,,,,,,,,,,,,,,3,ودانا,66424163876658304
208,5,1391.0,16402.0,110957.0,1822624.0,17.0,2001043.0,502597.0,68616.0,9197.0,2581453.0,41158.0,1204845.0,1205861.0,900000.0,416921.0,1375592.0,3,ودانا,66424163876658304
209,6,1392.0,117637.0,173311.0,2026700.0,0.0,2322540.0,200609.0,67728.0,165.0,2591640.0,47568.0,643565.0,645029.0,1350000.0,524031.0,1946611.0,3,ودانا,66424163876658304
210,7,1393.0,,,,,,,,,,,,,,,,3,ودانا,66424163876658304
211,8,1394.0,,,,,,,,,,,,,,,,3,ودانا,66424163876658304
212,9,1395.0,,,,,,,,,,,,,,,,3,ودانا,66424163876658304
213,10,1396.0,,,,,,,,,,,,,,,,3,ودانا,66424163876658304
214,1,1387.0,,,,,,,,,,,,,,,,6,ودانا,66424163876658304
215,2,1388.0,,,,,,,,,,,,,,,,6,ودانا,66424163876658304
216,3,1389.0,,,,,,,,,,,,,,,,6,ودانا,66424163876658304
217,4,1390.0,805.0,105195.0,1390799.0,0.0,1499832.0,837592.0,68732.0,9197.0,2415353.0,9452.0,1031653.0,1032557.0,900000.0,429044.0,1382796.0,6,ودانا,66424163876658304
218,5,1391.0,11088.0,182203.0,2005120.0,0.0,2249513.0,273945.0,68250.0,9197.0,2600905.0,11803.0,766005.0,767316.0,1350000.0,424518.0,1833589.0,6,ودانا,66424163876658304
219,6,1392.0,55887.0,273798.0,2121197.0,0.0,2456266.0,200576.0,67537.0,165.0,2725142.0,25264.0,628072.0,629894.0,1350000.0,665237.0,2095248.0,6,ودانا,66424163876658304
220,7,1393.0,,,,,,,,,,,,,,,,6,ودانا,66424163876658304
221,8,1394.0,,,,,,,,,,,,,,,,6,ودانا,66424163876658304
222,9,1395.0,,,,,,,,,,,,,,,,6,ودانا,66424163876658304
223,10,1396.0,,,,,,,,,,,,,,,,6,ودانا,66424163876658304
224,1,1387.0,,,,,,,,,,,,,,,,9,ودانا,66424163876658304
225,2,1388.0,,,,,,,,,,,,,,,,9,ودانا,66424163876658304
226,3,1389.0,,,,,,,,,,,,,,,,9,ودانا,66424163876658304
227,4,1390.0,14524.0,157358.0,1390375.0,0.0,1565292.0,853004.0,68553.0,9197.0,2496046.0,24834.0,1056317.0,1057259.0,900000.0,482235.0,1438787.0,9,ودانا,66424163876658304
228,5,1391.0,47515.0,304809.0,1832715.0,17.0,2282280.0,251794.0,68058.0,9197.0,2611329.0,12420.0,561468.0,562830.0,1350000.0,628683.0,2048499.0,9,ودانا,66424163876658304
229,6,1392.0,,,,,,,,,,,,,,,,9,ودانا,66424163876658304
230,7,1393.0,,,,,,,,,,,,,,,,9,ودانا,66424163876658304
231,8,1394.0,,,,,,,,,,,,,,,,9,ودانا,66424163876658304
232,9,1395.0,,,,,,,,,,,,,,,,9,ودانا,66424163876658304
233,10,1396.0,,,,,,,,,,,,,,,,9,ودانا,66424163876658304
234,1,1386.0,,,,,,,,,,,,,,,,12,ودانا,66424163876658304
235,2,1387.0,,,,,,,,,,,,,,,,12,ودانا,66424163876658304
236,3,1388.0,,,,,,,,,,,,,,,,12,ودانا,66424163876658304
237,4,1389.0,13468.0,112846.0,713031.0,0.0,841188.0,835437.0,69088.0,9186.0,1754899.0,16213.0,492393.0,493090.0,900000.0,316616.0,1261809.0,12,ودانا,66424163876658304
238,5,1390.0,432.0,156068.0,1693435.0,0.0,1852861.0,582247.0,68391.0,9197.0,2513229.0,24277.0,1077239.0,1078218.0,900000.0,478648.0,1435011.0,12,ودانا,66424163876658304
239,6,1391.0,62450.0,236507.0,1990908.0,0.0,2293641.0,199037.0,67892.0,165.0,2561258.0,25881.0,478512.0,479927.0,1350000.0,659873.0,2081331.0,12,ودانا,66424163876658304
240,7,1392.0,,,,,,,,,,,,,,,,12,ودانا,66424163876658304
241,8,1393.0,,,,,,,,,,,,,,,,12,ودانا,66424163876658304
242,9,1394.0,,,,,,,,,,,,,,,,12,ودانا,66424163876658304
243,10,1395.0,,,,,,,,,,,,,,,,12,ودانا,66424163876658304
244,1,1387.0,,,,,,,,,,,,,,,,3,ثپرديس,53999651992586159
245,2,1388.0,,,,,,,,,,,,,,,,3,ثپرديس,53999651992586159
246,3,1389.0,,,,,,,,,,,,,,,,3,ثپرديس,53999651992586159
247,4,1390.0,,,,,,,,,,,,,,,,3,ثپرديس,53999651992586159
248,5,1391.0,,,,,,,,,,,,,,,,3,ثپرديس,53999651992586159
249,6,1392.0,,,,,,,,,,,,,,,,3,ثپرديس,53999651992586159
250,7,1393.0,,,,,,,,,,,,,,,,3,ثپرديس,53999651992586159
251,8,1394.0,,,,,,,,,,,,,,,,3,ثپرديس,53999651992586159
252,9,1395.0,15374.0,916760.0,0.0,0.0,1149586.0,11697.0,50938.0,828.0,2667303.0,388701.0,1841864.0,1909887.0,600000.0,427416.0,757416.0,3,ثپرديس,53999651992586159
253,10,1396.0,28275.0,0.0,0.0,1774352.0,3591315.0,10696.0,46417.0,822.0,3689654.0,0.0,2480855.0,2623849.0,600000.0,435805.0,1065805.0,3,ثپرديس,53999651992586159
254,1,1387.0,,,,,,,,,,,,,,,,6,ثپرديس,53999651992586159
255,2,1388.0,,,,,,,,,,,,,,,,6,ثپرديس,53999651992586159
256,3,1389.0,,,,,,,,,,,,,,,,6,ثپرديس,53999651992586159
257,4,1390.0,,,,,,,,,,,,,,,,6,ثپرديس,53999651992586159
258,5,1391.0,59619.0,262771.0,25450.0,349550.0,1024628.0,1355.0,27673.0,46.0,1403547.0,356236.0,1204876.0,1247622.0,50000.0,100925.0,155925.0,6,ثپرديس,53999651992586159
259,6,1392.0,28562.0,242141.0,14309.0,618894.0,1200586.0,1355.0,40038.0,172.0,1361265.0,341635.0,1149392.0,1183584.0,300000.0,122681.0,177681.0,6,ثپرديس,53999651992586159
260,7,1393.0,9265.0,385653.0,0.0,1241799.0,1961379.0,1955.0,46217.0,238.0,2074408.0,410192.0,1448662.0,1675214.0,300000.0,79164.0,399194.0,6,ثپرديس,53999651992586159
261,8,1394.0,15389.0,482357.0,0.0,1371036.0,2125449.0,1963.0,42147.0,857.0,2235372.0,387669.0,1658246.0,1782269.0,300000.0,123103.0,453103.0,6,ثپرديس,53999651992586159
262,9,1395.0,25047.0,0.0,0.0,1605353.0,2809839.0,11698.0,49796.0,731.0,2872064.0,0.0,2061232.0,2429433.0,600000.0,163921.0,493921.0,6,ثپرديس,53999651992586159
263,2,1388.0,,,,,,,,,,,,,,,,9,چنوپا,43023243844297350
264,10,1396.0,8443.0,0.0,0.0,1815368.0,3248642.0,31696.0,45190.0,1458.0,3399674.0,0.0,1995987.0,2479705.0,1000000.0,289947.0,919969.0,6,ثپرديس,53999651992586159
265,1,1387.0,,,,,,,,,,,,,,,,9,ثپرديس,53999651992586159
266,2,1388.0,,,,,,,,,,,,,,,,9,ثپرديس,53999651992586159
267,3,1389.0,,,,,,,,,,,,,,,,9,ثپرديس,53999651992586159
268,4,1390.0,,,,,,,,,,,,,,,,9,ثپرديس,53999651992586159
269,5,1391.0,,,,,,,,,,,,,,,,9,ثپرديس,53999651992586159
270,6,1392.0,,,,,,,,,,,,,,,,9,ثپرديس,53999651992586159
271,7,1393.0,,,,,,,,,,,,,,,,9,ثپرديس,53999651992586159
272,8,1394.0,16963.0,878826.0,0.0,1187555.0,2311383.0,1963.0,44848.0,857.0,2415293.0,507395.0,1860709.0,1869458.0,300000.0,215835.0,545835.0,9,ثپرديس,53999651992586159
273,9,1395.0,31834.0,0.0,0.0,1651431.0,2860238.0,11697.0,48419.0,693.0,2972525.0,0.0,2362507.0,2450498.0,600000.0,192027.0,522027.0,9,ثپرديس,53999651992586159
274,10,1396.0,45089.0,0.0,0.0,1889319.0,3373065.0,31695.0,43732.0,1359.0,3524883.0,0.0,2333368.0,2592762.0,1000000.0,302121.0,932121.0,9,ثپرديس,53999651992586159
275,1,1386.0,,,,,,,,,,,,,,,,12,ثپرديس,53999651992586159
276,2,1387.0,,,,,,,,,,,,,,,,12,ثپرديس,53999651992586159
277,3,1388.0,,,,,,,,,,,,,,,,12,ثپرديس,53999651992586159
278,4,1389.0,37484.0,45336.0,4308.0,385360.0,603942.0,1386.0,10399.0,4431.0,775009.0,105632.0,649519.0,655075.0,50000.0,64934.0,119934.0,12,ثپرديس,53999651992586159
279,5,1390.0,7794.0,331511.0,30837.0,570907.0,1077770.0,1351.0,24779.0,45.0,1410561.0,267878.0,1172967.0,1175153.0,50000.0,180408.0,235408.0,12,ثپرديس,53999651992586159
280,6,1391.0,12312.0,252111.0,0.0,561170.0,1121341.0,1355.0,37014.0,58.0,1218560.0,343651.0,920686.0,977207.0,50000.0,186353.0,241353.0,12,ثپرديس,53999651992586159
281,7,1392.0,22674.0,419908.0,0.0,1184990.0,1956261.0,1355.0,40652.0,235.0,2055635.0,413527.0,1419703.0,1443672.0,300000.0,291933.0,611963.0,12,ثپرديس,53999651992586159
282,8,1393.0,30179.0,761640.0,0.0,1305084.0,2384834.0,1955.0,46359.0,927.0,2499147.0,409536.0,1641966.0,1848869.0,300000.0,320278.0,650278.0,12,ثپرديس,53999651992586159
283,9,1394.0,11941.0,0.0,0.0,1463173.0,2522806.0,11695.0,52730.0,731.0,2699203.0,0.0,1916525.0,1993126.0,300000.0,376077.0,706077.0,12,ثپرديس,53999651992586159
284,10,1395.0,31861.0,0.0,0.0,1751206.0,3223188.0,10696.0,47528.0,851.0,3322667.0,0.0,2108988.0,2293079.0,600000.0,411284.0,1029588.0,12,ثپرديس,53999651992586159
285,1,1387.0,,,,,,,,,,,,,,,,3,حريل,5564768007356822
286,2,1388.0,,,,,,,,,,,,,,,,3,حريل,5564768007356822
287,3,1389.0,,,,,,,,,,,,,,,,3,حريل,5564768007356822
288,4,1390.0,,,,,,,,,,,,,,,,3,حريل,5564768007356822
289,5,1391.0,,,,,,,,,,,,,,,,3,حريل,5564768007356822
290,6,1392.0,,,,,,,,,,,,,,,,3,حريل,5564768007356822
291,7,1393.0,,,,,,,,,,,,,,,,3,حريل,5564768007356822
292,8,1394.0,,,,,,,,,,,,,,,,3,حريل,5564768007356822
293,9,1395.0,2090.0,0.0,0.0,8152.0,479813.0,0.0,2269279.0,2421.0,2751513.0,0.0,695365.0,716137.0,1960000.0,69312.0,2035376.0,3,حريل,5564768007356822
294,10,1396.0,4796.0,0.0,0.0,35670.0,837217.0,0.0,2286362.0,2673.0,3126252.0,0.0,1036921.0,1040712.0,1960000.0,113877.0,2085540.0,3,حريل,5564768007356822
295,1,1387.0,,,,,,,,,,,,,,,,6,حريل,5564768007356822
296,2,1388.0,,,,,,,,,,,,,,,,6,حريل,5564768007356822
297,3,1389.0,,,,,,,,,,,,,,,,6,حريل,5564768007356822
298,4,1390.0,,,,,,,,,,,,,,,,6,حريل,5564768007356822
299,5,1391.0,,,,,,,,,,,,,,,,6,حريل,5564768007356822
300,6,1392.0,,,,,,,,,,,,,,,,6,حريل,5564768007356822
301,7,1393.0,,,,,,,,,,,,,,,,6,حريل,5564768007356822
302,8,1394.0,8548.0,224554.0,0.0,124.0,1428491.0,0.0,2271897.0,2532.0,3702920.0,241198.0,1438151.0,1713096.0,1960000.0,26062.0,1989824.0,6,حريل,5564768007356822
303,9,1395.0,1303.0,0.0,0.0,8152.0,642285.0,0.0,2284828.0,2432.0,2929545.0,0.0,919454.0,922073.0,1960000.0,40042.0,2007472.0,6,حريل,5564768007356822
304,10,1396.0,7615.0,0.0,0.0,26748.0,665142.0,0.0,2283467.0,2832.0,2951441.0,0.0,823517.0,827879.0,1960000.0,148741.0,2123562.0,6,حريل,5564768007356822
305,1,1387.0,,,,,,,,,,,,,,,,9,حريل,5564768007356822
306,2,1388.0,,,,,,,,,,,,,,,,9,حريل,5564768007356822
307,3,1389.0,,,,,,,,,,,,,,,,9,حريل,5564768007356822
308,4,1390.0,,,,,,,,,,,,,,,,9,حريل,5564768007356822
309,5,1391.0,,,,,,,,,,,,,,,,9,حريل,5564768007356822
310,6,1392.0,,,,,,,,,,,,,,,,9,حريل,5564768007356822
311,7,1393.0,,,,,,,,,,,,,,,,9,حريل,5564768007356822
312,8,1394.0,,,,,,,,,,,,,,,,9,حريل,5564768007356822
313,9,1395.0,26894.0,0.0,0.0,11864.0,817702.0,0.0,2273473.0,2310.0,3093485.0,0.0,1043266.0,1046093.0,1960000.0,77960.0,2047392.0,9,حريل,5564768007356822
314,10,1396.0,,,,,,,,,,,,,,,,9,حريل,5564768007356822
315,1,1386.0,,,,,,,,,,,,,,,,12,حريل,5564768007356822
316,2,1387.0,,,,,,,,,,,,,,,,12,حريل,5564768007356822
317,3,1388.0,,,,,,,,,,,,,,,,12,حريل,5564768007356822
318,4,1389.0,,,,,,,,,,,,,,,,12,حريل,5564768007356822
319,5,1390.0,,,,,,,,,,,,,,,,12,حريل,5564768007356822
320,6,1391.0,23828.0,50429.0,0.0,124.0,122752.0,0.0,2124572.0,185.0,2247509.0,4528.0,310513.0,883772.0,10000.0,3081.0,1363737.0,12,حريل,5564768007356822
321,7,1392.0,45222.0,91671.0,0.0,84773.0,281966.0,0.0,2665944.0,673.0,2948583.0,147221.0,698688.0,1130792.0,1360000.0,5497.0,1817791.0,12,حريل,5564768007356822
322,8,1393.0,8576.0,0.0,0.0,123.0,275780.0,0.0,3340582.0,1386.0,3617748.0,0.0,1516607.0,1645873.0,1960000.0,8986.0,1971875.0,12,حريل,5564768007356822
323,9,1394.0,842.0,0.0,0.0,7630.0,479454.0,0.0,2278528.0,2455.0,2760437.0,0.0,748065.0,768137.0,1960000.0,27258.0,1992300.0,12,حريل,5564768007356822
324,10,1395.0,14873.0,0.0,0.0,19918.0,753188.0,0.0,2285348.0,2652.0,3041188.0,0.0,980634.0,985267.0,1960000.0,84972.0,2055921.0,12,حريل,5564768007356822
325,1,1387.0,,,,,,,,,,,,,,,,3,فنوال,57875847776839336
326,2,1388.0,20687.0,59116.0,0.0,127619.0,510157.0,46731.0,123421.0,12050.0,771252.0,562.0,655379.0,702179.0,51000.0,5811.0,69073.0,3,فنوال,57875847776839336
327,3,1389.0,7423.0,74509.0,0.0,127798.0,544143.0,46731.0,108927.0,12379.0,775025.0,710.0,605076.0,690773.0,51000.0,20990.0,84252.0,3,فنوال,57875847776839336
328,1,1387.0,,,,,,,,,,,,,,,,6,حرهشا,30443839313522574
329,4,1390.0,15776.0,90636.0,0.0,106615.0,355417.0,46731.0,105455.0,10732.0,567445.0,16685.0,465708.0,495728.0,51000.0,8455.0,71717.0,3,فنوال,57875847776839336
330,5,1391.0,20066.0,146313.0,0.0,156769.0,542905.0,46732.0,107373.0,12097.0,740736.0,53998.0,559226.0,697821.0,51000.0,-20347.0,42915.0,3,فنوال,57875847776839336
331,6,1392.0,14035.0,87162.0,0.0,252588.0,481706.0,46731.0,108858.0,12616.0,666469.0,11605.0,457426.0,583398.0,51000.0,19809.0,83071.0,3,فنوال,57875847776839336
332,7,1393.0,9737.0,75267.0,0.0,287831.0,470489.0,0.0,108116.0,11530.0,592259.0,108823.0,451829.0,615283.0,51000.0,-86286.0,-23024.0,3,فنوال,57875847776839336
333,8,1394.0,3475.0,82266.0,0.0,284577.0,432583.0,0.0,746235.0,11563.0,1194113.0,76805.0,432966.0,558765.0,678347.0,-55261.0,635348.0,3,فنوال,57875847776839336
334,9,1395.0,18672.0,0.0,0.0,224894.0,438955.0,0.0,738964.0,11867.0,1191884.0,0.0,332620.0,503575.0,678347.0,-2457.0,688309.0,3,فنوال,57875847776839336
335,10,1396.0,43037.0,0.0,0.0,202536.0,544871.0,0.0,770737.0,12047.0,1367284.0,0.0,496910.0,630317.0,678347.0,43905.0,736967.0,3,فنوال,57875847776839336
336,1,1387.0,,,,,,,,,,,,,,,,6,فنوال,57875847776839336
337,2,1388.0,31940.0,48854.0,0.0,87128.0,557744.0,46731.0,119237.0,12449.0,799786.0,587.0,629514.0,762023.0,51000.0,-25499.0,37763.0,6,فنوال,57875847776839336
338,3,1389.0,20317.0,72748.0,0.0,155934.0,510572.0,46731.0,105968.0,12307.0,723173.0,606.0,558588.0,633907.0,51000.0,26004.0,89266.0,6,فنوال,57875847776839336
339,4,1390.0,16362.0,102477.0,0.0,128494.0,448950.0,46731.0,103566.0,12166.0,643306.0,56196.0,541415.0,568742.0,51000.0,11302.0,74564.0,6,فنوال,57875847776839336
340,5,1391.0,17837.0,124108.0,0.0,179762.0,585654.0,46731.0,105253.0,12025.0,765885.0,37569.0,574860.0,717382.0,51000.0,-14759.0,48503.0,6,فنوال,57875847776839336
341,6,1392.0,15250.0,63272.0,0.0,271804.0,517396.0,46731.0,107186.0,11938.0,684584.0,10150.0,458732.0,593917.0,51000.0,27405.0,90667.0,6,فنوال,57875847776839336
342,7,1393.0,19256.0,85176.0,0.0,304340.0,478518.0,0.0,118906.0,11871.0,611263.0,108342.0,482091.0,640458.0,678347.0,-92457.0,-29195.0,6,فنوال,57875847776839336
343,8,1394.0,5597.0,92763.0,0.0,265823.0,427611.0,0.0,744945.0,11872.0,1188332.0,53726.0,307379.0,553407.0,678347.0,-55684.0,634925.0,6,فنوال,57875847776839336
344,9,1395.0,10830.0,0.0,0.0,236274.0,454973.0,0.0,738498.0,11865.0,1207945.0,0.0,346907.0,508506.0,678347.0,8253.0,699439.0,6,فنوال,57875847776839336
345,10,1396.0,13104.0,0.0,0.0,207562.0,570219.0,0.0,759494.0,12028.0,1346728.0,0.0,473046.0,607351.0,678347.0,45177.0,739377.0,6,فنوال,57875847776839336
346,1,1387.0,,,,,,,,,,,,,,,,9,فنوال,57875847776839336
347,2,1388.0,48757.0,38425.0,0.0,91026.0,579949.0,46731.0,117157.0,12449.0,819060.0,627.0,640616.0,761959.0,51000.0,-6161.0,57101.0,9,فنوال,57875847776839336
348,3,1389.0,18806.0,82780.0,0.0,106068.0,363913.0,46732.0,104843.0,12307.0,574991.0,598.0,420338.0,480728.0,51000.0,31001.0,94263.0,9,فنوال,57875847776839336
349,4,1390.0,52299.0,135188.0,0.0,124678.0,522635.0,46731.0,103809.0,12632.0,717700.0,50451.0,624647.0,651425.0,51000.0,3013.0,66275.0,9,فنوال,57875847776839336
350,5,1391.0,23911.0,38504.0,0.0,221995.0,567206.0,46731.0,105029.0,12596.0,763504.0,27065.0,568831.0,708563.0,51000.0,-8321.0,54941.0,9,فنوال,57875847776839336
351,6,1392.0,13002.0,84105.0,0.0,295028.0,546703.0,46731.0,107422.0,11528.0,713718.0,52006.0,497954.0,617006.0,51000.0,33450.0,96712.0,9,فنوال,57875847776839336
352,7,1393.0,23279.0,86909.0,0.0,256743.0,441054.0,0.0,120472.0,11421.0,575209.0,66923.0,445440.0,589573.0,678347.0,-77626.0,-14364.0,9,فنوال,57875847776839336
353,8,1394.0,10268.0,85022.0,0.0,247717.0,420747.0,0.0,742524.0,11870.0,1179045.0,72589.0,307920.0,535496.0,678347.0,-47060.0,643549.0,9,فنوال,57875847776839336
354,9,1395.0,28315.0,0.0,0.0,211734.0,465860.0,0.0,737957.0,12079.0,1218130.0,0.0,356838.0,503240.0,678347.0,22931.0,714890.0,9,فنوال,57875847776839336
355,10,1396.0,,,,,,,,,,,,,,,,9,فنوال,57875847776839336
356,1,1386.0,,,,,,,,,,,,,,,,12,فنوال,57875847776839336
357,2,1387.0,37728.0,51473.0,0.0,167690.0,570715.0,46731.0,125919.0,12520.0,835071.0,562.0,694621.0,729288.0,51000.0,42521.0,105783.0,12,فنوال,57875847776839336
358,3,1388.0,20348.0,70561.0,0.0,139716.0,469200.0,46731.0,110322.0,12379.0,701996.0,710.0,524773.0,628263.0,51000.0,10471.0,73733.0,12,فنوال,57875847776839336
